Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Output List Length,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,16,list_10,28.0,0.0,5.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_1,62.0,0.0,6.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_2,52.0,1.0,7.0,1.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,1.0,0.9645833333333333,1.0,0.9822916666666667
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_3,59.0,0.0,6.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_4,51.0,1.0,8.0,1.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,1.0,0.9645833333333333,1.0,0.9822916666666667
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_5,51.0,0.0,7.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_6,74.0,0.0,8.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_7,72.0,1.0,9.0,1.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,1.0,0.9645833333333333,1.0,0.9822916666666667
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_8,54.0,0.0,11.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_9,55.0,0.0,9.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,16,list_10,28.0,0.0,5.0,0.0,0.0,0.0,16.0,169,0,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_1,62.0,0.0,6.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_2,52.0,0.0,7.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_3,59.0,0.0,6.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_4,51.0,0.0,8.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_5,51.0,0.0,7.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_6,74.0,0.0,8.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_7,72.0,0.0,9.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_8,54.0,0.0,11.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_9,55.0,0.0,9.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,16,list_10,28.0,0.0,5.0,0.0,0.0,0.0,16.0,144,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_1,328.0,13.0,18.0,5.0,32.0,12.0,12.0,11159,3233,True,True,List in backticks,True,False,False,0.19696969696969696,0.4166666666666667,1.0,0.375,0.5,0.6931818181818181,0.3125,0.25142045454545453
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,1.0,0.0,31.0,3185,706,True,False,,True,False,False,0.0,0.0,0.03125,0.0,1.0,1.0,0.984375,0.9921875
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_3,228.0,8.0,15.0,5.0,0.0,0.0,32.0,3272,699,True,False,,True,False,False,0.016129032258064516,0.15625,0.0,0.0,1.0,0.9138104838709677,1.0,0.9569052419354839
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_4,272.0,272.0,16.0,16.0,0.0,0.0,32.0,6899,2041,True,True,Content after last closing bracket,True,False,False,0.5483870967741935,0.5,0.0,0.0,0.5,0.47580645161290325,1.0,0.3689516129032258
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_5,247.0,0.0,17.0,0.0,0.0,0.0,32.0,4361,981,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_6,264.0,0.0,15.0,0.0,2.0,1.0,31.0,1979,460,True,False,,True,False,False,0.0,0.0,0.0625,0.03125,1.0,1.0,0.953125,0.9765625
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_7,,,,,,,,20317,6266,False,False,,False,False,False,,,,,0.0,,,0.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_8,196.0,4.0,13.0,3.0,0.0,0.0,32.0,3822,924,True,False,,True,False,False,0.008064516129032258,0.09375,0.0,0.0,1.0,0.9490927419354839,1.0,0.974546370967742
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_9,230.0,5.0,16.0,3.0,2.0,1.0,31.0,2431,439,True,True,Content after last closing bracket,True,False,False,0.010752688172043012,0.0967741935483871,0.0625,0.03125,0.5,0.946236559139785,0.953125,0.47484038978494625
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,32,list_10,220.0,0.0,16.0,0.0,8.0,0.0,24.0,13030,4597,True,True,Line-wise list with content berfore list,True,False,False,0.0,0.0,0.25,0.0,0.5,1.0,0.875,0.46875
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_1,328.0,4.0,18.0,4.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.008064516129032258,0.125,0.0,0.0,1.0,0.9334677419354839,1.0,0.966733870967742
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,1.0,1.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.03125,0.03125,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_3,228.0,5.0,15.0,4.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.010080645161290322,0.125,0.0,0.0,1.0,0.9324596774193549,1.0,0.9662298387096775
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_4,272.0,0.0,16.0,0.0,4.0,4.0,32.0,286,0,True,False,,True,False,False,0.0,0.0,0.125,0.125,1.0,1.0,0.875,0.9375
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_5,247.0,1.0,17.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_6,264.0,1.0,15.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_7,293.0,1.0,14.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_8,196.0,3.0,13.0,2.0,1.0,1.0,32.0,289,0,True,False,,True,False,False,0.006048387096774193,0.0625,0.03125,0.03125,1.0,0.9657258064516129,0.96875,0.9672379032258065
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_9,230.0,7.0,16.0,2.0,1.0,0.0,31.0,279,0,True,False,,True,False,False,0.015053763440860216,0.06451612903225806,0.03125,0.0,1.0,0.9602150537634409,0.984375,0.9722950268817204
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,32,list_10,220.0,7.0,16.0,4.0,1.0,0.0,31.0,279,0,True,False,,True,False,False,0.015053763440860216,0.12903225806451613,0.03125,0.0,1.0,0.9279569892473118,0.984375,0.9561659946236559
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_1,328.0,2.0,18.0,2.0,0.0,2.0,34.0,306,0,True,False,,True,False,False,0.0035650623885918,0.058823529411764705,0.0,0.0625,1.0,0.9688057040998217,0.96875,0.9687778520499108
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,1.0,2.0,33.0,297,0,True,False,,True,False,False,0.0,0.0,0.03125,0.0625,1.0,1.0,0.953125,0.9765625
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_3,228.0,6.0,15.0,4.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.012096774193548387,0.125,0.0,0.0,1.0,0.9314516129032258,1.0,0.9657258064516129
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_4,272.0,1.0,16.0,1.0,3.0,1.0,30.0,270,0,True,False,,True,False,False,0.0022988505747126436,0.03333333333333333,0.09375,0.03125,1.0,0.982183908045977,0.9375,0.9598419540229886
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_5,247.0,5.0,17.0,5.0,0.0,1.0,33.0,297,0,True,False,,True,False,False,0.00946969696969697,0.15151515151515152,0.0,0.03125,1.0,0.9195075757575758,0.984375,0.9519412878787878
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_6,264.0,7.0,15.0,3.0,2.0,1.0,31.0,279,0,True,False,,True,False,False,0.015053763440860216,0.0967741935483871,0.0625,0.03125,1.0,0.9440860215053763,0.953125,0.9486055107526882
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_7,293.0,1.0,14.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_8,196.0,29.0,13.0,5.0,5.0,4.0,31.0,279,0,True,False,,True,False,False,0.06236559139784946,0.16129032258064516,0.15625,0.125,1.0,0.8881720430107527,0.859375,0.8737735215053763
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_9,230.0,5.0,16.0,5.0,1.0,0.0,31.0,279,0,True,False,,True,False,False,0.010752688172043012,0.16129032258064516,0.03125,0.0,1.0,0.9139784946236559,0.984375,0.949176747311828
sortbench,advanced,v1.0,gpt-4o-mini,ASCII-Lower,32,list_10,220.0,11.0,16.0,6.0,5.0,6.0,33.0,298,0,True,False,,True,False,False,0.020833333333333332,0.18181818181818182,0.15625,0.1875,1.0,0.8986742424242424,0.828125,0.8633996212121212
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_1,328.0,2.0,18.0,2.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.0625,0.0,0.0,1.0,0.966733870967742,1.0,0.983366935483871
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_3,228.0,4.0,15.0,4.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.008064516129032258,0.125,0.0,0.0,1.0,0.9334677419354839,1.0,0.966733870967742
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_4,272.0,3.0,16.0,3.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.006048387096774193,0.09375,0.0,0.0,1.0,0.9501008064516129,1.0,0.9750504032258065
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_5,247.0,0.0,17.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_6,264.0,0.0,15.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_7,293.0,0.0,14.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_8,196.0,1.0,13.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_9,230.0,2.0,16.0,2.0,0.0,1.0,33.0,297,0,True,False,,True,False,False,0.003787878787878788,0.06060606060606061,0.0,0.03125,1.0,0.9678030303030303,0.984375,0.9760890151515151
sortbench,advanced,v1.0,gpt-4o,ASCII-Lower,32,list_10,220.0,3.0,16.0,2.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.006048387096774193,0.0625,0.0,0.0,1.0,0.9657258064516129,1.0,0.9828629032258065
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_1,328.0,0.0,18.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_3,228.0,0.0,15.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_4,272.0,1.0,16.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_5,247.0,0.0,17.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_6,264.0,0.0,15.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_7,293.0,0.0,14.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_8,196.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_9,230.0,0.0,16.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-sonnet-20241022,ASCII-Lower,32,list_10,220.0,0.0,16.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_1,328.0,1.0,18.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0,0.0,1.0,0.983366935483871,1.0,0.9916834677419355
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_2,228.0,2.0,13.0,2.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.0625,0.0,0.0,1.0,0.966733870967742,1.0,0.983366935483871
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_3,228.0,4.0,15.0,3.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.008064516129032258,0.09375,0.0,0.0,1.0,0.9490927419354839,1.0,0.974546370967742
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_4,272.0,2.0,16.0,2.0,1.0,1.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.0625,0.03125,0.03125,1.0,0.966733870967742,0.96875,0.967741935483871
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_5,247.0,2.0,17.0,2.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.0625,0.0,0.0,1.0,0.966733870967742,1.0,0.983366935483871
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_6,264.0,2.0,15.0,2.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.0625,0.0,0.0,1.0,0.966733870967742,1.0,0.983366935483871
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_7,293.0,1.0,14.0,1.0,1.0,1.0,32.0,289,0,True,False,,True,False,False,0.0020161290322580645,0.03125,0.03125,0.03125,1.0,0.983366935483871,0.96875,0.9760584677419355
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_8,196.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_9,230.0,3.0,16.0,3.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.006048387096774193,0.09375,0.0,0.0,1.0,0.9501008064516129,1.0,0.9750504032258065
sortbench,advanced,v1.0,claude-3-5-haiku-20241022,ASCII-Lower,32,list_10,220.0,2.0,16.0,1.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.004032258064516129,0.03125,0.0,0.0,1.0,0.982358870967742,1.0,0.991179435483871
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_1,328.0,0.0,18.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_2,228.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_3,228.0,0.0,15.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_4,272.0,0.0,16.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_5,247.0,0.0,17.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_6,264.0,0.0,15.0,0.0,1.0,1.0,32.0,289,0,True,False,,True,False,False,0.0,0.0,0.03125,0.03125,1.0,1.0,0.96875,0.984375
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_7,293.0,0.0,14.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_8,196.0,0.0,13.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_9,230.0,0.0,16.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,o3-mini,ASCII-Lower,32,list_10,220.0,0.0,16.0,0.0,0.0,0.0,32.0,288,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_1,958.0,14.0,33.0,10.0,5.0,1.0,60.0,3263,584,True,False,,True,False,False,0.007909604519774011,0.16666666666666666,0.078125,0.015625,1.0,0.9127118644067796,0.953125,0.9329184322033899
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_2,1060.0,11.0,32.0,8.0,2.0,0.0,62.0,1951,291,True,False,,True,False,False,0.005817028027498678,0.12903225806451613,0.03125,0.0,1.0,0.9325753569539926,0.984375,0.9584751784769963
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_3,958.0,6.0,36.0,6.0,5.0,0.0,59.0,2773,482,True,False,,True,False,False,0.0035067212156633548,0.1016949152542373,0.078125,0.0,1.0,0.9473991817650497,0.9609375,0.9541683408825248
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_4,879.0,3.0,36.0,3.0,13.0,2.0,53.0,1995,320,True,False,,True,False,False,0.0021770682148040637,0.05660377358490566,0.203125,0.03125,1.0,0.9706095791001451,0.8828125,0.9267110395500726
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_5,1008.0,11.0,30.0,9.0,5.0,2.0,61.0,2707,474,True,False,,True,False,False,0.006010928961748634,0.14754098360655737,0.078125,0.03125,1.0,0.923224043715847,0.9453125,0.9342682718579235
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_6,1115.0,11.0,32.0,10.0,7.0,0.0,57.0,6686,1618,True,False,,True,False,False,0.006892230576441102,0.17543859649122806,0.109375,0.0,1.0,0.9088345864661654,0.9453125,0.9270735432330828
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_7,1035.0,6.0,30.0,6.0,9.0,2.0,57.0,3470,613,True,False,,True,False,False,0.0037593984962406013,0.10526315789473684,0.140625,0.03125,1.0,0.9454887218045113,0.9140625,0.9297756109022557
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_8,917.0,14.0,32.0,7.0,4.0,0.0,60.0,3205,508,True,True,Content after last closing bracket,True,False,False,0.007909604519774011,0.11666666666666667,0.0625,0.0,0.5,0.9377118644067797,0.96875,0.4766154661016949
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_9,1026.0,7.0,28.0,6.0,7.0,3.0,60.0,2488,413,True,False,,True,False,False,0.0039548022598870055,0.1,0.109375,0.046875,1.0,0.9480225988700565,0.921875,0.9349487994350283
sortbench,advanced,v1.0,deepseekr1,ASCII-Lower,64,list_10,1050.0,15.0,34.0,9.0,5.0,7.0,66.0,3454,631,True,False,,True,False,False,0.006993006993006993,0.13636363636363635,0.078125,0.109375,1.0,0.9283216783216783,0.90625,0.9172858391608392
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_1,958.0,7.0,33.0,4.0,6.0,4.0,62.0,558,0,True,False,,True,False,False,0.0037017451084082496,0.06451612903225806,0.09375,0.0625,1.0,0.9658910629296669,0.921875,0.9438830314648334
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_2,1060.0,3.0,32.0,2.0,3.0,2.0,63.0,566,0,True,False,,True,False,False,0.0015360983102918587,0.031746031746031744,0.046875,0.03125,1.0,0.9833589349718382,0.9609375,0.9721482174859191
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_3,958.0,5.0,36.0,4.0,7.0,5.0,62.0,559,0,True,False,,True,False,False,0.0026441036488630354,0.06451612903225806,0.109375,0.078125,1.0,0.9664198836594394,0.90625,0.9363349418297198
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_4,879.0,6.0,36.0,5.0,4.0,0.0,60.0,540,0,True,False,,True,False,False,0.003389830508474576,0.08333333333333333,0.0625,0.0,1.0,0.956638418079096,0.96875,0.962694209039548
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_5,1008.0,8.0,30.0,8.0,6.0,3.0,61.0,549,0,True,False,,True,False,False,0.004371584699453552,0.13114754098360656,0.09375,0.046875,1.0,0.9322404371584699,0.9296875,0.930963968579235
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_6,1115.0,9.0,32.0,8.0,6.0,2.0,60.0,539,0,True,False,,True,False,False,0.005084745762711864,0.13333333333333333,0.09375,0.03125,1.0,0.9307909604519774,0.9375,0.9341454802259888
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_7,1035.0,7.0,30.0,5.0,4.0,1.0,61.0,549,0,True,False,,True,False,False,0.003825136612021858,0.08196721311475409,0.0625,0.015625,1.0,0.9571038251366121,0.9609375,0.959020662568306
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_8,917.0,9.0,32.0,7.0,1.0,2.0,65.0,585,0,True,False,,True,False,False,0.004326923076923077,0.1076923076923077,0.015625,0.03125,1.0,0.9439903846153846,0.9765625,0.9602764423076924
sortbench,advanced,v1.0,llama3.1,ASCII-Lower,64,list_9,1026.0,4.0,28.0,3.0,8.0,8.0,64.0,576,0,True,False,,True,False,False,0.001984126984126984,0.046875,0.125,0.125,1.0,0.9755704365079365,0.875,0.9252852182539683
